,0,1
304,True_False_False,20.618345
305,True_False_False,20.546724
306,True_False_False,20.846281
307,True_False_False,21.157137
308,True_False_False,20.099619
309,True_False_False,18.62086
310,True_False_False,21.01134
311,True_False_False,21.046854
312,True_False_False,21.796988
313,True_False_False,20.35406
314,True_False_False,20.230371
315,True_False_False,20.836182
316,True_False_False,21.600573
317,True_False_False,21.966413
318,True_False_False,19.772028
319,True_False_False,18.472876
320,True_False_False,20.265512
321,True_False_False,20.540827
322,True_False_False,19.22582
323,True_False_False,20.967566
324,True_False_False,21.094294
325,True_False_False,20.400942
326,True_False_False,19.97631
327,True_False_False,20.370079
328,True_False_False,20.504303
329,True_False_False,20.85267
330,True_False_False,20.943361
331,True_False_False,21.000954
332,True_False_False,21.030428
333,True_False_False,21.023355
334,True_False_False,20.996008
335,True_False_False,22.088194
336,True_False_False,20.692959
337,True_False_False,20.681967
338,True_False_False,20.87161
339,True_False_False,20.72352
340,True_False_False,21.193846
341,True_False_False,21.66715
342,True_False_False,22.201826
343,True_False_False,21.854033
344,True_False_False,21.014158
345,True_False_False,21.133345
346,True_False_False,21.04716
347,True_False_False,19.641489
348,True_False_False,21.041895
349,True_False_False,20.62779
350,True_False_False,20.630156
351,True_False_False,21.564888
352,True_False_False,21.398193
353,True_False_False,21.18263
354,True_False_False,20.827946
355,True_False_False,20.189547
356,True_False_False,20.618357
357,True_False_False,20.689377
358,True_False_False,20.885176
359,True_False_False,21.032265
360,True_False_False,19.861021
361,True_False_False,17.738256
362,True_False_False,20.561945
363,True_False_False,20.742535
364,True_False_False,21.559622
365,True_False_False,19.754354
366,True_False_False,19.421059
367,True_False_False,20.067654
368,True_False_False,21.668806
369,True_False_False,22.260538
370,True_False_False,19.890854
371,True_False_False,17.961967
372,True_False_False,19.22011
373,True_False_False,20.613348
374,True_False_False,19.706863
375,True_False_False,20.800852
376,True_False_False,21.107725
377,True_False_False,20.506304
378,True_False_False,19.91456
379,True_False_False,20.39118
380,True_False_False,20.335625
381,True_False_False,20.743109
382,True_False_False,22.353235
383,True_False_False,21.14
384,True_False_False,21.123762
385,True_False_False,21.115393
386,True_False_False,21.125906
387,True_False_False,21.454004
388,True_False_False,22.456543
389,True_False_False,22.084742
390,True_False_False,22.144884
391,True_False_False,21.368624
392,True_False_False,20.96285
393,True_False_False,21.07114
394,True_False_False,19.551638
395,True_False_False,20.884668
396,True_False_False,20.93823
397,True_False_False,20.94036
398,True_False_False,21.434237
399,True_False_False,21.305899
400,True_False_False,20.961266
401,True_False_False,20.573402
402,True_False_False,20.343973
403,True_False_False,20.372568
404,True_False_False,20.650854
405,True_False_False,20.291046
406,True_False_False,20.885695
407,True_False_False,19.770166
408,True_False_False,18.172426
409,True_False_False,20.783306
410,True_False_False,20.847664
411,True_False_False,21.416018
412,True_False_False,20.127163
413,True_False_False,19.442427
414,True_False_False,20.263203
415,True_False_False,21.671455
416,True_False_False,22.24912
417,True_False_False,20.072708
418,True_False_False,18.08763
419,True_False_False,19.879362
420,True_False_False,19.620146
421,True_False_False,19.975952
422,True_False_False,21.011587
423,True_False_False,21.037544
424,True_False_False,20.31935
425,True_False_False,19.946173
426,True_False_False,20.361414
427,True_False_False,20.49089
428,True_False_False,20.863798
429,True_False_False,22.250435
430,True_False_False,20.836058
431,True_False_False,20.803276
432,True_False_False,21.017748
433,True_False_False,21.060186
434,True_False_False,21.243143
435,True_False_False,22.022621
436,True_False_False,22.16524
437,True_False_False,22.125055
438,True_False_False,21.259525
439,True_False_False,21.23173
440,True_False_False,21.16211
441,True_False_False,19.725237
442,True_False_False,20.89873
443,True_False_False,20.690237
444,True_False_False,20.63286
445,True_False_False,21.493662
446,True_False_False,21.363548
447,True_False_False,21.073107
448,True_False_False,20.734713
449,True_False_False,20.467897
450,True_False_False,20.536547
451,True_False_False,20.76158
452,True_False_False,20.492754
453,True_False_False,20.990522
454,True_False_False,19.607038
455,True_False_False,18.628082
456,True_False_False,20.63859
457,True_False_False,20.714983
458,True_False_False,21.574905
459,True_False_False,20.1759
460,True_False_False,19.980213
461,True_False_False,20.874092
462,True_False_False,21.717117
463,True_False_False,21.79753
464,True_False_False,19.595291
465,True_False_False,18.227442
466,True_False_False,20.313593
467,True_False_False,19.539373
468,True_False_False,20.26705
469,True_False_False,20.684563
470,True_False_False,21.406122
471,True_False_False,20.73477
472,True_False_False,19.942621
473,True_False_False,20.31833
474,True_False_False,20.351318
475,True_False_False,20.755869
476,True_False_False,22.187098
477,True_False_False,20.611025
478,True_False_False,20.59671
479,True_False_False,20.50858
480,True_False_False,21.079971
481,True_False_False,21.184528
482,True_False_False,21.729414
483,True_False_False,22.000374
484,True_False_False,22.118933
485,True_False_False,20.40172
486,True_False_False,20.888262
487,True_False_False,19.76045
488,True_False_False,20.547562
489,True_False_False,20.453386
490,True_False_False,20.513063
491,True_False_False,21.884539
492,True_False_False,21.851324
493,True_False_False,21.439615
494,True_False_False,21.07809
495,True_False_False,20.369974
496,True_False_False,20.617495
497,True_False_False,20.339071
498,True_False_False,19.385065
499,True_False_False,20.683357
500,True_False_False,18.77218
501,True_False_False,17.788553
502,True_False_False,20.584751
503,True_False_False,19.529318
504,True_False_False,21.424658
505,True_False_False,20.138449
506,True_False_False,20.597855
507,True_False_False,20.511623
508,True_False_False,21.334875
509,True_False_False,21.571024
510,True_False_False,19.481
511,True_False_False,17.242874
512,True_False_False,20.368446
513,True_False_False,20.520708
514,True_False_False,20.043356
515,True_False_False,20.819298
516,True_False_False,21.273882
517,True_False_False,20.900045
518,True_False_False,20.010641
519,True_False_False,20.295893
520,True_False_False,20.41249
521,True_False_False,20.795225
522,True_False_False,22.47589
523,True_False_False,20.675573
524,True_False_False,20.79434
525,True_False_False,21.064287
526,True_False_False,21.133108
527,True_False_False,21.38008
528,True_False_False,22.085386
529,True_False_False,22.346647
530,True_False_False,22.15275
531,True_False_False,21.422295
532,True_False_False,21.166466
533,True_False_False,21.058296
534,True_False_False,20.177105
535,True_False_False,21.120218
536,True_False_False,20.878721
537,True_False_False,20.937943
538,True_False_False,21.524103
539,True_False_False,21.454369
540,True_False_False,21.227962
541,True_False_False,20.857395
542,True_False_False,19.956152
543,True_False_False,20.663933
544,True_False_False,20.912582
545,True_False_False,20.611992
546,True_False_False,20.696672
547,True_False_False,19.569168
548,True_False_False,17.762133
549,True_False_False,20.216135
550,True_False_False,19.829237
551,True_False_False,21.383287
552,True_False_False,19.737661
553,True_False_False,19.651588
554,True_False_False,20.022753
555,True_False_False,21.914185
556,True_False_False,22.239592
557,True_False_False,20.393362
558,True_False_False,17.749647
559,True_False_False,18.990686
560,True_False_False,21.135927
561,True_False_False,19.221716
562,True_False_False,19.588993
563,True_False_False,21.205873
564,True_False_False,20.770325
565,True_False_False,19.877151
566,True_False_False,20.23261
567,True_False_False,20.468088
568,True_False_False,20.784163
569,True_False_False,22.789373
570,True_False_False,20.80931
571,True_False_False,20.888126
572,True_False_False,21.129786
573,True_False_False,21.058325
574,True_False_False,21.668427
575,True_False_False,22.155947
576,True_False_False,22.212652
577,True_False_False,21.72714
578,True_False_False,20.87776
579,True_False_False,21.033552
580,True_False_False,21.00337
581,True_False_False,19.622946
582,True_False_False,20.886232
583,True_False_False,20.683401
584,True_False_False,20.89371
585,True_False_False,21.82061
586,True_False_False,21.775427
587,True_False_False,21.25341
588,True_False_False,21.063208
589,True_False_False,20.461283
590,True_False_False,20.532978
591,True_False_False,20.163454
592,True_False_False,20.589079
593,True_False_False,20.662401
594,True_False_False,21.19589
595,True_False_False,19.441626
596,True_False_False,21.590424
597,True_False_False,21.296736
598,True_False_False,21.236963
599,True_False_False,21.094645
600,True_False_False,20.49574
601,True_False_False,21.683556
602,True_False_False,21.862045
603,True_False_False,22.123283
604,True_False_False,21.372147
605,True_False_False,19.755533
606,True_False_False,21.068903
607,True_False_False,20.692408
608,True_False_False,19.963762
609,True_False_False,20.501448
610,True_False_False,21.175056
611,True_False_False,20.4694
612,True_False_False,19.798204
613,True_False_False,20.321178
614,True_False_False,20.410685
615,True_False_False,20.890497
616,True_False_False,21.389479
617,True_False_False,22.678413
618,True_False_False,21.038055
619,True_False_False,21.480082
620,True_False_False,21.821138
621,True_False_False,21.819595
622,True_False_False,22.160551
623,True_False_False,22.497665
624,True_False_False,22.527237
625,True_False_False,22.340729
626,True_False_False,21.31008
627,True_False_False,21.27109
628,True_False_False,21.232853
629,True_False_False,19.492607
630,True_False_False,19.881525
631,True_False_False,20.550177
632,True_False_False,20.74608
633,True_False_False,21.67218
634,True_False_False,21.684998
635,True_False_False,21.348047
636,True_False_False,20.757097
637,True_False_False,19.673685
638,True_False_False,20.036032
639,True_False_False,20.603106
640,True_False_False,20.528883
641,True_False_False,20.672235
642,True_False_False,20.647505
643,True_False_False,19.167326
644,True_False_False,21.094254
645,True_False_False,21.29321
646,True_False_False,21.606247
647,True_False_False,20.423855
648,True_False_False,20.068916
649,True_False_False,20.361227
650,True_False_False,22.18878
651,True_False_False,22.074074
652,True_False_False,21.246025
653,True_False_False,19.762339
654,True_False_False,21.31003
655,True_False_False,21.10316
656,True_False_False,19.389795
657,True_False_False,19.691225
658,True_False_False,21.204613
659,True_False_False,20.56178
660,True_False_False,19.846188
661,True_False_False,20.22463
662,True_False_False,20.357788
663,True_False_False,20.711561
664,True_False_False,20.749302
665,True_False_False,22.042578
666,True_False_False,21.044432
667,True_False_False,21.207972
668,True_False_False,21.152802
669,True_False_False,21.289782
670,True_False_False,21.284735
671,True_False_False,21.680082
672,True_False_False,21.981932
673,True_False_False,21.838163
674,True_False_False,21.153585
675,True_False_False,20.830627
676,True_False_False,20.800322
677,True_False_False,20.225714
678,True_False_False,20.948229
679,True_False_False,20.599756
680,True_False_False,20.43199
681,True_False_False,21.35173
682,True_False_False,21.270693
683,True_False_False,20.941309
684,True_False_False,21.005213
685,True_False_False,20.257517
686,True_False_False,20.521355
687,True_False_False,20.121147
688,True_False_False,19.807255
689,True_False_False,20.543016
690,True_False_False,20.396696
691,True_False_False,17.660315
692,True_False_False,20.322525
693,True_False_False,21.136488
694,True_False_False,21.947485
695,True_False_False,20.052837
696,True_False_False,19.899733
697,True_False_False,20.544176
698,True_False_False,21.604141
699,True_False_False,22.057344
700,True_False_False,20.083138
701,True_False_False,19.215708
702,True_False_False,20.642914
703,True_False_False,21.02328
704,True_False_False,19.124289
705,True_False_False,19.438354
706,True_False_False,21.690292
707,True_False_False,21.179062
708,True_False_False,21.678894
709,True_False_False,21.920511
710,True_False_False,21.025858
711,True_False_False,21.037937
712,True_False_False,21.044622
713,True_False_False,21.175692
714,True_False_False,21.33129
715,True_False_False,21.99988
716,True_False_False,21.77048
717,True_False_False,21.729269
718,True_False_False,21.00306
719,True_False_False,20.960176
720,True_False_False,20.853954
721,True_False_False,20.558134
722,True_False_False,20.687727
723,True_False_False,20.096651
724,True_False_False,19.91899
725,True_False_False,21.992943
726,True_False_False,21.916285
727,True_False_False,21.727867
728,True_False_False,21.404757
729,True_False_False,21.168295
730,True_False_False,21.212107
731,True_False_False,21.314144
732,True_False_False,20.714102
733,True_False_False,21.396608
734,True_False_False,20.42002
735,True_False_False,18.808895
736,True_False_False,20.308584
737,True_False_False,20.592958
738,True_False_False,21.037111
739,True_False_False,20.108149
740,True_False_False,20.221703
741,True_False_False,20.546144
742,True_False_False,21.378044
743,True_False_False,21.683256
744,True_False_False,21.060513
745,True_False_False,19.801125
746,True_False_False,20.464375
747,True_False_False,20.151783
748,True_False_False,19.902847
749,True_False_False,21.743874
750,True_False_False,21.191689
751,True_False_False,21.718287
752,True_False_False,21.854197
753,True_False_False,20.955713
754,True_False_False,21.056866
755,True_False_False,21.089766
756,True_False_False,20.947886
757,True_False_False,21.293629
758,True_False_False,21.777624
759,True_False_False,21.852327
760,True_False_False,21.721794
761,True_False_False,20.561651
762,True_False_False,20.725199
763,True_False_False,20.998281
764,True_False_False,20.516975
765,True_False_False,20.668264
766,True_False_False,20.436182
767,True_False_False,20.545752
768,True_False_False,21.857653
769,True_False_False,21.595795
770,True_False_False,21.517258
771,True_False_False,21.284843
772,True_False_False,21.038563
773,True_False_False,21.270622
774,True_False_False,21.395899
775,True_False_False,21.004574
776,True_False_False,21.323889
777,True_False_False,20.78567
778,True_False_False,18.767532
779,True_False_False,20.614992
780,True_False_False,20.645744
781,True_False_False,21.07334
782,True_False_False,20.282568
783,True_False_False,20.061426
784,True_False_False,20.47404
785,True_False_False,21.38494
786,True_False_False,21.254904
787,True_False_False,21.17402
788,True_False_False,19.863546
789,True_False_False,20.030634
790,True_False_False,20.049486
791,True_False_False,19.872835
792,True_False_False,20.350721
793,True_False_False,21.589188
794,True_False_False,21.143206
795,True_False_False,21.661606
796,True_False_False,21.96176
797,True_False_False,20.796865
798,True_False_False,20.874863
799,True_False_False,20.979635
800,True_False_False,21.037592
801,True_False_False,21.238756
802,True_False_False,21.732061
803,True_False_False,21.800919
804,True_False_False,21.73701
805,True_False_False,20.918816
806,True_False_False,21.093353
807,True_False_False,21.003313
808,True_False_False,20.60567
809,True_False_False,20.756052
810,True_False_False,20.667978
811,True_False_False,20.794855
812,True_False_False,21.87374
813,True_False_False,21.648153
814,True_False_False,21.327759
815,True_False_False,21.245031
816,True_False_False,21.208565
817,True_False_False,21.344473
818,True_False_False,21.375212
819,True_False_False,21.068932
820,True_False_False,21.366236
821,True_False_False,20.72008
822,True_False_False,18.809893
823,True_False_False,20.420654
824,True_False_False,20.739489
825,True_False_False,21.316607
826,True_False_False,20.23993
827,True_False_False,20.036386
828,True_False_False,20.455118
829,True_False_False,21.546217
830,True_False_False,21.592028
831,True_False_False,21.180876
832,True_False_False,19.892887
833,True_False_False,20.237255
834,True_False_False,20.88008
835,True_False_False,20.076876
836,True_False_False,20.400244
837,True_False_False,21.342978
838,True_False_False,20.858767
839,True_False_False,21.8319
840,True_False_False,21.87745
841,True_False_False,20.928831
842,True_False_False,20.98641
843,True_False_False,20.945936
844,True_False_False,21.106863
845,True_False_False,21.2722
846,True_False_False,21.92031
847,True_False_False,21.82631
848,True_False_False,21.780077
849,True_False_False,20.90537
850,True_False_False,20.798899
851,True_False_False,20.383966
852,True_False_False,20.320219
853,True_False_False,20.973948
854,True_False_False,20.827715
855,True_False_False,20.887201
856,True_False_False,21.768608
857,True_False_False,21.67824
858,True_False_False,21.365578
859,True_False_False,21.27738
860,True_False_False,21.062536
861,True_False_False,21.32159
862,True_False_False,21.3257
863,True_False_False,20.888472
864,True_False_False,21.167746
865,True_False_False,20.550535
866,True_False_False,18.673262
867,True_False_False,19.986734
868,True_False_False,20.535849
869,True_False_False,21.143373
870,True_False_False,20.012392
871,True_False_False,20.274508
872,True_False_False,20.307066
873,True_False_False,21.565989
874,True_False_False,21.522135
875,True_False_False,21.161798
876,True_False_False,19.796473
877,True_False_False,19.968582
878,True_False_False,20.643387
879,True_False_False,19.976511
880,True_False_False,20.526983
881,True_False_False,21.6523
882,True_False_False,21.03233
883,True_False_False,21.848457
884,True_False_False,21.78119
885,True_False_False,20.8286
886,True_False_False,20.872017
887,True_False_False,20.824911
888,True_False_False,20.853971
889,True_False_False,21.115015
890,True_False_False,21.486525
891,True_False_False,21.686888
892,True_False_False,21.622437
893,True_False_False,20.212854
894,True_False_False,20.617476
895,True_False_False,20.823763
896,True_False_False,20.255655
897,True_False_False,20.713501
898,True_False_False,20.813929
899,True_False_False,20.958122
900,True_False_False,22.037283
901,True_False_False,21.897339
902,True_False_False,21.684921
903,True_False_False,21.458649
904,True_False_False,21.28554
905,True_False_False,21.311983
906,True_False_False,21.297531
907,True_False_False,21.0208
908,True_False_False,21.388208
909,True_False_False,20.316534
910,True_False_False,19.072466
911,True_False_False,20.256407
912,True_False_False,20.699287
913,True_False_False,21.024172
914,True_False_False,19.797842
915,True_False_False,20.044157
916,True_False_False,20.796652
917,True_False_False,21.418169
918,True_False_False,21.602179
919,True_False_False,20.880018
920,True_False_False,19.762312
921,True_False_False,20.350737
922,True_False_False,20.41981
923,True_False_False,20.012838
924,True_False_False,21.85205
925,True_False_False,21.154314
926,True_False_False,20.170883
927,True_False_False,21.090673
928,True_False_False,21.672203
929,True_False_False,20.878506
930,True_False_False,20.80602
931,True_False_False,20.731012
932,True_False_False,20.94618
933,True_False_False,21.090101
934,True_False_False,21.31631
935,True_False_False,21.579308
936,True_False_False,21.523188
937,True_False_False,20.743933
938,True_False_False,20.731153
939,True_False_False,20.68376
940,True_False_False,20.808987
941,True_False_False,20.802837
942,True_False_False,20.79896
943,True_False_False,20.574587
944,True_False_False,21.971418
945,True_False_False,21.847826
946,True_False_False,21.313095
947,True_False_False,21.402765
948,True_False_False,21.186422
949,True_False_False,21.385458
950,True_False_False,21.655104
951,True_False_False,21.451813
952,True_False_False,21.691696
953,True_False_False,20.90622
954,True_False_False,19.867662
955,True_False_False,20.866714
956,True_False_False,20.985624
957,True_False_False,21.33821
958,True_False_False,20.501114
959,True_False_False,20.32674
960,True_False_False,21.088871
961,True_False_False,21.69972
962,True_False_False,21.476957
963,True_False_False,20.868994
964,True_False_False,20.218683
965,True_False_False,20.657166
966,True_False_False,20.62253
967,True_False_False,20.404467
968,True_False_False,20.299925
969,True_False_False,21.692413
970,True_False_False,20.667984
971,True_False_False,20.057976
972,True_False_False,21.45742
973,True_False_False,20.706312
974,True_False_False,21.776413
975,True_False_False,20.80371
976,True_False_False,20.743874
977,True_False_False,20.855743
978,True_False_False,20.851162
979,True_False_False,21.160902
980,True_False_False,21.507828
981,True_False_False,21.597733
982,True_False_False,21.518173
983,True_False_False,20.787516
984,True_False_False,20.719437
985,True_False_False,20.750038
986,True_False_False,20.03961
987,True_False_False,20.754751
988,True_False_False,20.54067
989,True_False_False,21.2248
990,True_False_False,22.370962
991,True_False_False,22.31533
992,True_False_False,21.694138
993,True_False_False,21.64055
994,True_False_False,21.530197
995,True_False_False,21.436005
996,True_False_False,21.64697
997,True_False_False,21.29577
998,True_False_False,21.625132
999,True_False_False,21.041574
1000,True_False_False,20.147455
1001,True_False_False,20.85377
1002,True_False_False,21.010138
1003,True_False_False,21.26292
1004,True_False_False,20.835518
1005,True_False_False,20.5478
1006,True_False_False,20.96026
1007,True_False_False,21.62464
1008,True_False_False,21.40698
1009,True_False_False,20.788076
1010,True_False_False,20.220789
1011,True_False_False,20.770676
1012,True_False_False,20.492922
1013,True_False_False,20.536928
1014,True_False_False,20.423204
1015,True_False_False,21.976442
1016,True_False_False,21.12069
1017,True_False_False,20.189606
1018,True_False_False,21.34015
1019,True_False_False,21.550468
1020,True_False_False,20.620625
1021,True_False_False,20.622547
1022,True_False_False,20.694357
1023,True_False_False,20.636293
1024,True_False_False,20.990515
1025,True_False_False,21.39518
1026,True_False_False,21.479614
1027,True_False_False,21.34005
1028,True_False_False,20.95359
1029,True_False_False,20.994661
1030,True_False_False,20.726986
1031,True_False_False,20.752989
1032,True_False_False,20.852768
1033,True_False_False,21.249168
1034,True_False_False,22.264322
1035,True_False_False,22.16056
1036,True_False_False,21.746088
1037,True_False_False,21.826086
1038,True_False_False,21.52948
1039,True_False_False,21.8967
1040,True_False_False,21.54819
1041,True_False_False,21.145002
1042,True_False_False,21.471739
1043,True_False_False,20.862429
1044,True_False_False,19.764975
1045,True_False_False,20.681696
1046,True_False_False,21.006956
1047,True_False_False,21.036192
1048,True_False_False,20.7182
1049,True_False_False,20.61293
1050,True_False_False,21.090168
1051,True_False_False,21.648407
1052,True_False_False,21.473516
1053,True_False_False,20.822739
1054,True_False_False,19.936794
1055,True_False_False,20.118328
1056,True_False_False,20.594084
1057,True_False_False,20.328066
1058,True_False_False,20.537306
1059,True_False_False,21.665068
1060,True_False_False,20.867521
1061,True_False_False,20.124273
1062,True_False_False,21.318336
1063,True_False_False,20.473845
1064,True_False_False,21.779465
1065,True_False_False,20.497091
1066,True_False_False,20.707855
1067,True_False_False,20.581312
1068,True_False_False,20.575851
1069,True_False_False,20.956692
1070,True_False_False,21.425882
